0,15:30:33,133.5027105,35.51224351
1,15:30:46,133.5027158,35.51224351
2,15:30:57,133.5027212,35.51224351
3,15:31:09,133.5027051,35.51224887
4,15:31:22,133.500554,35.51193774
5,15:31:36,133.4984136,35.51135838
6,15:32:19,133.4928024,35.50854206
7,15:32:32,133.4911287,35.50786078
8,15:32:46,133.4865528,35.50462604
9,15:33:00,133.4840316,35.50320446
10,15:33:13,133.479504,35.50006628
11,15:33:28,133.4755826,35.49749672
12,15:33:42,133.4726214,35.49571574
13,15:33:54,133.46995,35.49427271
14,15:34:09,133.4646177,35.49025476
15,15:34:22,133.46178,35.48858643
16,15:34:38,133.458041,35.48582911
17,15:34:52,133.4551549,35.48384428
18,15:35:05,133.4527785,35.48136055
19,15:35:19,133.4506112,35.47960103
20,15:35:32,133.4485996,35.47667205
21,15:35:46,133.4464967,35.47411323
22,15:35:59,133.4442437,35.47152221
23,15:36:13,133.4417707,35.46907067
24,15:36:26,133.4400165,35.46631336
