0,18:20:04,139.2974889,35.30955434
1,18:20:15,139.2987388,35.30970991
2,18:20:30,139.300257,35.30998886
3,18:20:41,139.301067,35.31003177
4,18:20:57,139.301582,35.3098923
5,18:21:08,139.3014103,35.31010151
6,18:21:21,139.3011314,35.31032681
7,18:21:32,139.3006968,35.31057358
8,18:21:47,139.3001819,35.31072915
9,18:21:58,139.300096,35.31120121
10,18:22:12,139.300096,35.31120121
11,18:22:23,139.298932,35.31337917
12,18:22:38,139.297784,35.31464517
13,18:22:49,139.2974782,35.31539619
14,18:23:01,139.2971617,35.31586826
15,18:23:15,139.296459,35.31654418
16,18:23:27,139.2967111,35.3188616
17,18:23:39,139.296518,35.32026708
18,18:23:50,139.2997956,35.32031536
19,18:24:05,139.3010724,35.32169402
20,18:24:16,139.3001711,35.3218013
21,18:24:31,139.3007505,35.32124877
22,18:24:42,139.3002892,35.32168329
23,18:24:55,139.3003911,35.32194078
24,18:25:06,139.3002409,35.32194614
25,18:25:21,139.3004608,35.3222841
26,18:25:32,139.300257,35.32194614
27,18:26:14,139.3002784,35.32203734
28,18:26:25,139.3009704,35.32117903
29,18:26:36,139.3011689,35.32124341
30,18:26:48,139.3012011,35.32118976
31,18:27:00,139.3012708,35.32069087
32,18:27:11,139.3014318,35.32034218
33,18:27:23,139.3015337,35.31995058
34,18:27:34,139.3011904,35.32063723
35,18:27:46,139.3010938,35.3205514
36,18:28:01,139.3014157,35.32040656
37,18:28:12,139.3012762,35.32060504
38,18:28:23,139.3012816,35.32058895
39,18:28:35,139.3012494,35.32058895
40,18:28:46,139.3012708,35.32057822
41,18:28:58,139.3012655,35.32058358
42,18:29:10,139.3012547,35.32060504
43,18:29:21,139.3012387,35.32062113
44,18:29:35,139.3012333,35.32061577
45,18:29:46,139.3012601,35.32056749
46,18:30:00,139.3012494,35.32058895
47,18:30:11,139.3012762,35.32050312
48,18:30:22,139.3012762,35.32050848
49,18:30:36,139.3012762,35.32051384
50,18:30:47,139.3012708,35.32051921
51,18:30:59,139.3012708,35.32051921
52,18:31:10,139.3012708,35.32051921
53,18:31:22,139.3012762,35.32052457
54,18:31:33,139.3012762,35.32052457
55,18:31:45,139.3012708,35.32052457
56,18:31:57,139.3012708,35.32052994
57,18:32:08,139.3012708,35.32052994
58,18:32:20,139.3012708,35.32052457
59,18:32:31,139.3012708,35.32052457
60,18:32:43,139.3012708,35.32052457
61,18:32:55,139.3012655,35.32051921
62,18:33:06,139.3012655,35.32051921
63,18:33:18,139.3012601,35.32051384
64,18:33:29,139.3012601,35.32051384
65,18:33:41,139.3012601,35.32051384
66,18:33:53,139.3012547,35.32051921
67,18:34:04,139.3012547,35.32051921
68,18:34:16,139.3012547,35.32051921
69,18:34:28,139.3012547,35.32051921
70,18:34:39,139.3012601,35.32051921
71,18:34:52,139.3012601,35.32051921
72,18:35:03,139.3012708,35.3205514
73,18:35:15,139.3012708,35.3205514
74,18:35:26,139.3012708,35.3205514
75,18:35:38,139.3012708,35.3205514
76,18:35:49,139.3012708,35.3205514
77,18:36:01,139.3012708,35.32055676
78,18:36:13,139.3012708,35.32055676
79,18:36:24,139.3012708,35.32055676
80,18:36:36,139.3012708,35.32055676
81,18:36:48,139.3012708,35.32055676
82,18:36:59,139.3012708,35.32055676
83,18:37:11,139.3012708,35.32055676
84,18:37:23,139.3012708,35.32055676
85,18:37:34,139.3012708,35.32056212
86,18:37:46,139.3012708,35.32055676
87,18:37:57,139.3012708,35.32055676
88,18:38:09,139.3012708,35.32055676
89,18:38:21,139.3012708,35.32055676
90,18:38:32,139.3012708,35.32055676
91,18:38:44,139.3012655,35.3205514
92,18:38:55,139.3012655,35.32056212
93,18:39:07,139.3012655,35.32055676
94,18:39:19,139.3012655,35.32055676
95,18:39:32,139.3012655,35.3205514
96,18:39:43,139.3012708,35.32054067
97,18:39:55,139.3012655,35.32054067
98,18:40:07,139.3012655,35.32054603
99,18:40:18,139.3012655,35.32054603
100,18:40:30,139.3012655,35.32054603
101,18:40:42,139.3012655,35.32054603
102,18:40:53,139.3012655,35.32054603
103,18:41:05,139.3012655,35.32054603
104,18:41:19,139.3012708,35.32054603
105,18:41:30,139.3012655,35.3205514
106,18:41:41,139.3012655,35.3205514
107,18:41:53,139.3012655,35.3205514
108,18:42:04,139.3012601,35.3205514
109,18:42:16,139.3012601,35.3205514
110,18:42:28,139.3012601,35.3205514
111,18:42:39,139.3012601,35.3205514
112,18:42:51,139.3012601,35.3205514
113,18:43:03,139.3012601,35.3205514
114,18:43:14,139.3012601,35.3205514
115,18:43:26,139.3012547,35.3205514
116,18:43:37,139.3012601,35.3205514
117,18:43:49,139.3012547,35.3205514
118,18:44:01,139.3012547,35.3205514
119,18:44:12,139.3012547,35.3205514
120,18:44:24,139.3012547,35.3205514
121,18:44:36,139.3012547,35.3205514
122,18:44:47,139.3012547,35.3205514
123,18:44:59,139.3012547,35.3205514
124,18:45:10,139.3012547,35.3205514
125,18:45:22,139.3012547,35.3205514
126,18:45:34,139.3012547,35.3205514
127,18:45:45,139.3012547,35.3205514
128,18:45:57,139.3012547,35.3205514
129,18:46:09,139.3012547,35.3205514
130,18:46:20,139.3012547,35.32054603
131,18:46:32,139.3012547,35.32054603
132,18:46:44,139.3012547,35.32054603
133,18:46:55,139.3012547,35.32054603
134,18:47:07,139.3012547,35.32054603
135,18:47:19,139.3012547,35.32054603
136,18:47:30,139.3012547,35.32054603
137,18:47:42,139.3012547,35.3205514
138,18:47:53,139.3012547,35.3205514
139,18:48:05,139.3012547,35.3205514
140,18:48:17,139.3012547,35.3205514
141,18:48:28,139.3012547,35.3205514
142,18:48:40,139.3012547,35.3205514
143,18:48:52,139.3012547,35.32054603
144,18:49:03,139.3012547,35.32054603
145,18:49:15,139.3012547,35.32054603
146,18:49:26,139.3012547,35.32054603
147,18:49:38,139.3012547,35.32054603
148,18:49:50,139.3012547,35.32054603
149,18:50:01,139.3012547,35.32054603
150,18:50:13,139.3012547,35.32054603
151,18:50:25,139.3012547,35.32054603
152,18:50:36,139.3012547,35.32054603
153,18:50:48,139.3012494,35.32054603
154,18:50:59,139.3012547,35.32054603
155,18:51:11,139.3012494,35.32054603
156,18:51:23,139.3012494,35.32054603
157,18:51:34,139.3012494,35.32054603
